Code, Name, Standard Deviation, Average, HedgeType, Skewness, latestValue, BuySuggestion
sh603022&us_chad,us_chad_新通联,8.92,-8.34,1,0.057,2.05,2
sz002280&us_chad,us_chad_联络互动,8.92,-12.69,1,0.042,-10.04,0
sz002274&us_chad,us_chad_华昌化工,8.92,-25.30,1,-0.074,-32.53,1
sz002328&us_chad,us_chad_新朋股份,8.92,-30.91,1,-0.081,-36.72,0
sz000544&us_chad,us_chad_中原环保,8.92,-20.76,1,-0.096,-30.38,1
sz002001&us_chad,us_chad_新 和 成,8.92,-17.70,1,0.010,-11.92,0
sz002175&us_chad,us_chad_东方网络,8.93,-20.43,1,-0.026,-21.70,0
sz000591&us_chad,us_chad_太阳能,8.93,-22.03,1,-0.077,-34.66,1
sz300313&us_chad,us_chad_天山生物,8.93,-21.35,1,-0.022,-27.54,0
sz000880&us_chad,us_chad_潍柴重机,8.93,-18.14,1,-0.095,-29.24,1
sz002711&us_chad,us_chad_欧浦智网,8.94,-19.99,1,-0.035,-24.97,0
sz002681&us_chad,us_chad_奋达科技,8.94,-10.41,1,-0.036,-17.47,0
sz300252&us_chad,us_chad_金信诺,8.94,-27.18,1,-0.048,-31.85,0
sz000050&us_chad,us_chad_深天马Ａ,8.95,-22.97,1,-0.082,-21.27,0
sh600532&us_chad,us_chad_宏达矿业,8.95,-24.79,1,-0.035,-25.22,0
sz000757&us_chad,us_chad_浩物股份,8.95,-20.20,1,-0.082,-21.20,0
sz300340&us_chad,us_chad_科恒股份,8.96,-20.72,1,-0.047,-18.80,0
sz000155&us_chad,us_chad_*ST川化,8.96,-24.35,1,-0.068,-12.89,2
sz000615&us_chad,us_chad_湖北金环,8.96,-22.57,1,0.019,-18.54,0
sz002119&us_chad,us_chad_康强电子,8.98,-19.46,1,-0.023,-26.26,0
sz300154&us_chad,us_chad_瑞凌股份,8.98,-23.69,1,-0.066,-34.69,1
sz002484&us_chad,us_chad_江海股份,8.98,-9.71,1,-0.063,-12.41,0
sz000686&us_chad,us_chad_东北证券,8.99,-21.89,1,-0.099,-32.28,1
sz002035&us_chad,us_chad_华帝股份,8.99,-11.44,1,0.063,12.46,2
sh600520&us_chad,us_chad_*ST中发,8.99,-35.02,1,0.018,-36.97,0
sz000619&us_chad,us_chad_海螺型材,9.01,-24.18,1,-0.089,-28.29,0
sh603869&us_chad,us_chad_北部湾旅,9.01,-15.63,1,0.040,-9.39,0
sz000513&us_chad,us_chad_丽珠集团,9.01,3.41,1,0.017,3.71,0
sz000009&us_chad,us_chad_中国宝安,9.01,-21.38,1,-0.010,-27.40,0
sh600095&us_chad,us_chad_哈高科,9.01,-27.06,1,-0.083,-31.80,0
sz300362&us_chad,us_chad_天翔环境,9.01,-3.39,1,0.088,23.90,2
sh600146&us_chad,us_chad_商赢环球,9.01,-11.49,1,-0.082,-17.13,0
sh603799&us_chad,us_chad_华友钴业,9.02,-41.58,1,0.001,-28.18,2
sh600389&us_chad,us_chad_江山股份,9.02,-21.94,1,-0.014,-34.89,1
sz002167&us_chad,us_chad_东方锆业,9.02,-30.00,1,-0.084,-40.22,1
sh600082&us_chad,us_chad_海泰发展,9.02,-27.75,1,-0.059,-33.20,0
sh600271&us_chad,us_chad_航天信息,9.02,-16.97,1,-0.076,-24.87,1
sz002504&us_chad,us_chad_弘高创意,9.02,-19.32,1,0.055,-17.22,0
sh600478&us_chad,us_chad_科力远,9.02,-7.49,1,-0.001,-13.55,0
sz000963&us_chad,us_chad_华东医药,9.02,16.85,1,-0.061,7.19,1
sz000789&us_chad,us_chad_万年青,9.02,-22.99,1,-0.096,-32.12,1
sz000967&us_chad,us_chad_盈峰环境,9.03,-13.29,1,0.002,-10.67,0
sh600986&us_chad,us_chad_科达股份,9.03,-27.65,1,-0.072,-40.79,1
sh600179&us_chad,us_chad_*ST黑化,9.04,-20.12,1,-0.049,-27.23,0
sz000829&us_chad,us_chad_天音控股,9.04,-29.30,1,-0.031,-29.67,0
sh601198&us_chad,us_chad_东兴证券,9.04,-17.77,1,-0.008,-21.06,0
sh600960&us_chad,us_chad_渤海活塞,9.04,-29.19,1,-0.050,-36.19,0
sh600533&us_chad,us_chad_栖霞建设,9.05,-22.67,1,-0.037,-28.91,0
sz300246&us_chad,us_chad_宝莱特,9.06,-38.14,1,-0.075,-41.10,0
sz000407&us_chad,us_chad_胜利股份,9.06,-25.38,1,-0.098,-28.53,0
sz300449&us_chad,us_chad_汉邦高科,9.07,-18.68,1,0.009,-23.09,0
sh603019&us_chad,us_chad_中科曙光,9.07,-18.80,1,-0.079,-21.94,0
sz002724&us_chad,us_chad_海洋王,9.08,-25.23,1,-0.095,-30.74,0
sz300308&us_chad,us_chad_中际装备,9.09,-26.29,1,-0.032,-44.14,1
sh603599&us_chad,us_chad_广信股份,9.09,-16.37,1,-0.051,-21.34,0
sh600339&us_chad,us_chad_*ST天利,9.09,-18.40,1,-0.095,-38.21,1
sh600819&us_chad,us_chad_耀皮玻璃,9.10,-31.30,1,-0.089,-37.51,0
sz300339&us_chad,us_chad_润和软件,9.10,-28.00,1,-0.093,-39.40,1
sz000735&us_chad,us_chad_罗 牛 山,9.10,-21.12,1,-0.078,-28.11,0
sz300315&us_chad,us_chad_掌趣科技,9.10,-17.74,1,-0.098,-29.03,1
sz002007&us_chad,us_chad_华兰生物,9.11,-8.40,1,-0.038,-1.08,0
sz300236&us_chad,us_chad_上海新阳,9.11,-19.09,1,0.034,-16.12,0
sz002200&us_chad,us_chad_云投生态,9.11,-15.19,1,0.072,-20.25,0
sz002446&us_chad,us_chad_盛路通信,9.12,-12.37,1,-0.003,-11.88,0
sz002618&us_chad,us_chad_丹邦科技,9.13,-24.67,1,0.035,-10.21,2
sh600370&us_chad,us_chad_三房巷,9.13,-21.72,1,0.066,-11.85,2
sz002198&us_chad,us_chad_嘉应制药,9.14,-31.53,1,-0.092,-33.28,0
sh600261&us_chad,us_chad_阳光照明,9.14,-9.95,1,-0.070,-17.12,0
sz000625&us_chad,us_chad_长安汽车,9.14,-8.34,1,-0.095,-15.50,0
sz002642&us_chad,us_chad_荣之联,9.14,-34.15,1,-0.097,-45.21,1
sz300211&us_chad,us_chad_亿通科技,9.15,-22.29,1,0.033,-8.76,2
sh603997&us_chad,us_chad_继峰股份,9.15,-19.42,1,-0.067,-29.49,1
sz002068&us_chad,us_chad_黑猫股份,9.15,-27.88,1,-0.093,-32.01,0
sz002115&us_chad,us_chad_三维通信,9.15,-27.39,1,-0.080,-36.51,1
sz002243&us_chad,us_chad_通产丽星,9.16,-22.23,1,0.022,-24.36,0
sz002261&us_chad,us_chad_拓维信息,9.17,-24.91,1,-0.097,-36.04,1
sh600529&us_chad,us_chad_山东药玻,9.18,-8.41,1,-0.048,-8.78,0
sz002462&us_chad,us_chad_嘉事堂,9.18,-21.13,1,-0.099,-28.37,0
sz300300&us_chad,us_chad_汉鼎股份,9.19,-15.70,1,-0.050,-4.64,2
sz000785&us_chad,us_chad_武汉中商,9.19,-24.46,1,-0.023,-28.37,0
sz002134&us_chad,us_chad_天津普林,9.20,-17.08,1,0.042,-5.24,2
sz002072&us_chad,us_chad_凯瑞德,9.20,-12.41,1,-0.006,-11.84,0
sz300157&us_chad,us_chad_恒泰艾普,9.20,-27.96,1,-0.033,-21.03,0
sz000571&us_chad,us_chad_新大洲Ａ,9.21,-13.19,1,-0.084,-31.48,1
sh601038&us_chad,us_chad_一拖股份,9.21,-24.50,1,-0.098,-34.56,1
sz300173&us_chad,us_chad_智慧松德,9.21,-9.73,1,-0.072,-9.16,0
sz002336&us_chad,us_chad_*ST人乐,9.21,-46.46,1,-0.086,-57.35,1
sz002241&us_chad,us_chad_歌尔声学,9.21,-12.14,1,-0.070,-13.96,0
sz300448&us_chad,us_chad_浩云科技,9.21,-24.63,1,-0.046,-31.14,0
sz000551&us_chad,us_chad_创元科技,9.22,-25.85,1,-0.099,-28.95,0
sz300423&us_chad,us_chad_鲁亿通,9.22,-6.26,1,0.027,-15.07,1
sz002723&us_chad,us_chad_金莱特,9.25,-16.27,1,0.009,-4.32,2
sh600069&us_chad,us_chad_银鸽投资,9.25,-28.48,1,-0.095,-33.68,0
sh600855&us_chad,us_chad_航天长峰,9.25,-13.32,1,-0.038,-21.31,0
sz002508&us_chad,us_chad_老板电器,9.25,14.93,1,0.083,36.27,2
sz002020&us_chad,us_chad_京新药业,9.26,3.30,1,-0.091,-8.61,1
sh601996&us_chad,us_chad_丰林集团,9.26,-22.18,1,-0.063,-33.04,1
sh600178&us_chad,us_chad_东安动力,9.26,-20.13,1,-0.099,-28.66,1
sz000698&us_chad,us_chad_沈阳化工,9.27,-22.63,1,-0.085,-24.64,0
sz900905&us_chad,us_chad_5:null},9.28,-10.59,1,-0.094,-15.81,0
sz000533&us_chad,us_chad_万 家 乐,9.29,-24.03,1,-0.005,-12.96,2
sh603118&us_chad,us_chad_共进股份,9.29,-35.97,1,-0.099,-44.31,1
sz300311&us_chad,us_chad_任子行,9.29,-15.99,1,-0.075,-25.63,1
sz000886&us_chad,us_chad_海南高速,9.29,-26.97,1,-0.076,-25.72,0
sh601799&us_chad,us_chad_星宇股份,9.29,-18.91,1,0.003,3.12,2
sz002625&us_chad,us_chad_龙生股份,9.31,-25.55,1,-0.070,-30.05,0
sz002149&us_chad,us_chad_西部材料,9.31,-24.32,1,-0.043,-17.32,0
sh600595&us_chad,us_chad_中孚实业,9.31,-42.14,1,-0.060,-44.88,0
sz002334&us_chad,us_chad_英威腾,9.32,-26.15,1,-0.074,-32.69,0
sz002188&us_chad,us_chad_巴士在线,9.32,-18.49,1,-0.001,-26.00,0
sz002205&us_chad,us_chad_国统股份,9.33,-20.49,1,-0.050,-25.76,0
sz002518&us_chad,us_chad_科士达,9.33,-17.96,1,0.078,-8.62,2
sz002661&us_chad,us_chad_克明面业,9.34,-2.32,1,0.078,7.57,2
sz002102&us_chad,us_chad_冠福股份,9.34,-31.72,1,0.019,-36.87,0
sz000987&us_chad,us_chad_广州友谊,9.34,-24.68,1,-0.068,-35.75,1
sz900945&us_chad,us_chad_5:null},9.34,-7.20,1,-0.077,-10.97,0
sh600162&us_chad,us_chad_香江控股,9.37,-24.15,1,-0.085,-31.47,0
sz002373&us_chad,us_chad_千方科技,9.37,-25.08,1,-0.067,-31.64,0
sh600090&us_chad,us_chad_啤酒花,9.37,-29.00,1,-0.082,-34.24,0
sz000059&us_chad,us_chad_华锦股份,9.37,-21.95,1,-0.096,-19.54,0
sz002368&us_chad,us_chad_太极股份,9.38,-52.64,2,-0.070,-61.46,1
sh600479&us_chad,us_chad_千金药业,9.38,-24.02,1,-0.090,-30.69,0
sz000430&us_chad,us_chad_张家界,9.39,-2.31,1,-0.001,-11.32,1
sz300321&us_chad,us_chad_同大股份,9.39,-33.47,1,-0.073,-41.51,1
sz000004&us_chad,us_chad_国农科技,9.40,-5.12,1,-0.001,-0.21,0
sh600433&us_chad,us_chad_冠豪高新,9.40,-33.08,1,-0.077,-40.55,1
sz000402&us_chad,us_chad_金 融 街,9.40,-14.83,1,-0.088,-16.70,0
sz002256&us_chad,us_chad_彩虹精化,9.40,-26.36,1,-0.062,-30.27,0
sh600159&us_chad,us_chad_大龙地产,9.40,-29.09,1,-0.096,-35.41,0
sh600391&us_chad,us_chad_成发科技,9.41,-19.64,1,-0.075,-32.48,1
sz002455&us_chad,us_chad_百川股份,9.41,-27.75,1,-0.055,-33.48,0
sh600351&us_chad,us_chad_亚宝药业,9.41,-6.24,1,-0.094,-20.55,1
sz002051&us_chad,us_chad_中工国际,9.41,-23.02,1,-0.066,-30.44,0
sz000333&us_chad,us_chad_美的集团,9.41,-1.02,1,-0.077,3.44,0
sh600791&us_chad,us_chad_京能置业,9.42,-33.77,1,-0.089,-42.20,1
sz300296&us_chad,us_chad_利亚德,9.42,1.34,1,0.028,25.60,2
sz002610&us_chad,us_chad_爱康科技,9.42,-20.25,1,-0.059,7.45,2
sz000609&us_chad,us_chad_绵世股份,9.42,-24.21,1,-0.072,-28.57,0
sz300343&us_chad,us_chad_联创股份,9.43,-22.67,1,0.029,-22.41,0
sz000012&us_chad,us_chad_南  玻Ａ,9.43,-18.45,1,-0.075,-20.39,0
sh600182&us_chad,us_chad_S佳通,9.44,-21.45,1,-0.085,-22.72,0
sh600764&us_chad,us_chad_中电广通,9.44,-31.79,1,-0.077,-31.02,0
sh600172&us_chad,us_chad_黄河旋风,9.45,-19.24,1,-0.088,-32.87,1
sz002632&us_chad,us_chad_道明光学,9.45,-22.22,1,0.021,-17.95,0
sz002746&us_chad,us_chad_仙坛股份,9.46,-8.87,1,0.028,-5.97,0
sh600782&us_chad,us_chad_新钢股份,9.47,-25.46,1,-0.068,-29.36,0
sh600810&us_chad,us_chad_神马股份,9.47,-27.44,1,-0.099,-33.92,0
sz300248&us_chad,us_chad_新开普,9.47,-26.34,1,-0.047,-36.08,1
sz000792&us_chad,us_chad_盐湖股份,9.47,-20.75,1,-0.099,-30.17,1
sh600694&us_chad,us_chad_大商股份,9.47,-17.95,1,-0.073,-21.39,0
sz300446&us_chad,us_chad_乐凯新材,9.47,-17.86,1,-0.075,-28.66,1
sz300325&us_chad,us_chad_德威新材,9.47,-12.90,1,0.012,-16.24,0
sz000005&us_chad,us_chad_世纪星源,9.48,-15.48,1,-0.048,-27.54,1
sz002263&us_chad,us_chad_大 东 南,9.49,-30.64,1,-0.076,-33.29,0
sz000596&us_chad,us_chad_古井贡酒,9.49,-7.26,1,-0.062,7.25,2
sh600243&us_chad,us_chad_青海华鼎,9.50,-29.75,1,-0.094,-36.41,0
sz002492&us_chad,us_chad_恒基达鑫,9.50,-23.33,1,-0.022,-30.40,0
sz000017&us_chad,us_chad_深中华A,9.50,-26.56,1,-0.057,-34.09,0
sz000976&us_chad,us_chad_春晖股份,9.51,-23.06,1,-0.042,-26.20,0
sh600188&us_chad,us_chad_兖州煤业,9.51,-28.05,1,-0.080,-34.89,0
sz300414&us_chad,us_chad_中光防雷,9.52,-14.79,1,-0.067,-20.23,0
sz000670&us_chad,us_chad_*ST盈方,9.53,-27.26,1,-0.037,-32.22,0
sz002732&us_chad,us_chad_燕塘乳业,9.53,-5.91,1,-0.057,-15.92,1
sz000418&us_chad,us_chad_小天鹅Ａ,9.53,1.82,1,0.041,25.43,2
sh600036&us_chad,us_chad_招商银行,9.53,9.35,1,-0.091,10.13,0
sh600829&us_chad,us_chad_人民同泰,9.53,-32.65,1,-0.098,-38.78,0
sz300460&us_chad,us_chad_惠伦晶体,9.54,-20.15,1,-0.098,-32.48,1
sz000401&us_chad,us_chad_冀东水泥,9.55,-22.20,1,-0.081,-23.89,0
sz000671&us_chad,us_chad_阳 光 城,9.56,-9.85,1,-0.082,-20.08,1
sh600590&us_chad,us_chad_泰豪科技,9.56,-25.09,1,-0.073,-30.74,0
sz000752&us_chad,us_chad_西藏发展,9.57,-17.11,1,-0.071,-29.08,1
sz002279&us_chad,us_chad_久其软件,9.57,-21.29,1,0.025,-17.11,0
sz300251&us_chad,us_chad_光线传媒,9.57,-7.81,1,-0.086,-10.47,0
sh600809&us_chad,us_chad_山西汾酒,9.57,-16.48,1,-0.088,-5.69,2
sh603025&us_chad,us_chad_大豪科技,9.58,-13.19,1,-0.088,-25.67,1
sz300284&us_chad,us_chad_苏交科,9.59,-13.41,1,-0.084,-19.51,0
sz000014&us_chad,us_chad_沙河股份,9.59,-19.00,1,-0.075,-25.29,0
sh601058&us_chad,us_chad_赛轮金宇,9.59,-31.84,1,-0.085,-32.95,0
sh600814&us_chad,us_chad_杭州解百,9.59,-22.58,1,-0.098,-25.85,0
sz002155&us_chad,us_chad_湖南黄金,9.59,-24.22,1,-0.054,-12.13,2
sh600455&us_chad,us_chad_博通股份,9.60,-16.58,1,-0.046,-10.99,0
sz300025&us_chad,us_chad_华星创业,9.61,-10.16,1,0.018,8.77,2
sz300014&us_chad,us_chad_亿纬锂能,9.62,-12.06,1,0.034,2.79,2
sz000420&us_chad,us_chad_吉林化纤,9.62,-13.58,1,-0.013,-20.41,0
sz000831&us_chad,us_chad_*ST五稀,9.62,-32.59,1,-0.099,-44.85,1
sz000711&us_chad,us_chad_京蓝科技,9.63,-38.63,2,-0.040,-52.36,1
sh600961&us_chad,us_chad_株冶集团,9.64,-22.18,1,-0.073,-31.42,1
sz000851&us_chad,us_chad_高鸿股份,9.64,-24.05,1,-0.065,-32.78,1
sh600250&us_chad,us_chad_南纺股份,9.64,-10.49,1,0.043,-14.68,0
sz002313&us_chad,us_chad_日海通讯,9.64,-29.71,1,-0.061,-34.48,0
sz002623&us_chad,us_chad_亚玛顿,9.64,-10.72,1,-0.007,-18.99,0
sz002543&us_chad,us_chad_万和电气,9.65,-27.80,1,-0.095,-31.37,0
sh603818&us_chad,us_chad_曲美家居,9.67,-17.38,1,-0.042,-28.07,1
sz300461&us_chad,us_chad_田中精机,9.67,-18.18,1,0.007,-19.74,0
sz002358&us_chad,us_chad_森源电气,9.67,-27.57,1,-0.098,-25.08,0
sz300436&us_chad,us_chad_广生堂,9.68,-5.23,1,-0.082,-21.73,1
sz000718&us_chad,us_chad_苏宁环球,9.68,-12.59,1,0.010,-0.30,2
sz000798&us_chad,us_chad_中水渔业,9.69,-30.07,1,-0.093,-26.57,0
sh600501&us_chad,us_chad_航天晨光,9.69,-22.82,1,-0.087,-35.48,1
sh600107&us_chad,us_chad_美尔雅,9.69,-5.11,1,0.080,11.09,2
sz000835&us_chad,us_chad_长城动漫,9.70,-9.12,1,0.087,-19.50,1
sz000803&us_chad,us_chad_金宇车城,9.71,-28.40,1,-0.001,-30.42,0
sz300312&us_chad,us_chad_邦讯技术,9.72,-37.60,1,-0.075,-45.07,1
sh600449&us_chad,us_chad_宁夏建材,9.72,-22.70,1,-0.088,-31.49,1
sh600348&us_chad,us_chad_阳泉煤业,9.72,-25.14,1,-0.087,-32.77,0
sz002189&us_chad,us_chad_利达光电,9.72,-23.01,1,0.054,-27.38,0
sz000633&us_chad,us_chad_*ST合金,9.73,-13.34,1,-0.082,-32.60,1
sh600123&us_chad,us_chad_兰花科创,9.73,-23.87,1,-0.091,-31.33,0
sh600476&us_chad,us_chad_湘邮科技,9.73,-6.26,1,0.062,-9.73,0
sz002090&us_chad,us_chad_金智科技,9.75,-17.30,1,-0.064,-26.26,1
sh600661&us_chad,us_chad_新南洋,9.75,-15.45,1,-0.029,-23.76,0
sh601113&us_chad,us_chad_华鼎股份,9.76,-21.67,1,0.075,-8.29,2
sz000534&us_chad,us_chad_万泽股份,9.76,-25.17,1,0.012,-16.19,2
sz000561&us_chad,us_chad_烽火电子,9.76,-21.13,1,-0.020,-23.92,0
sz300103&us_chad,us_chad_达刚路机,9.76,-24.65,1,-0.068,-33.30,1
sh600732&us_chad,us_chad_*ST新梅,9.76,-15.49,1,-0.085,-17.95,0
sz300001&us_chad,us_chad_特锐德,9.78,-1.13,1,0.026,-8.72,2
sz000795&us_chad,us_chad_英洛华,9.79,-23.27,1,-0.025,-23.52,0
sz002202&us_chad,us_chad_金风科技,9.80,-7.38,1,-0.061,-15.49,0
sz000153&us_chad,us_chad_丰原药业,9.81,-22.33,1,-0.063,-29.54,0
sz300229&us_chad,us_chad_拓尔思,9.81,-18.29,1,-0.083,-30.22,1
sz300194&us_chad,us_chad_福安药业,9.81,-31.82,1,-0.086,-37.89,0
sh600216&us_chad,us_chad_浙江医药,9.82,-13.34,1,0.047,-6.67,0
sz000511&us_chad,us_chad_*ST烯碳,9.82,-19.33,1,-0.070,-22.49,0
sz002123&us_chad,us_chad_荣信股份,9.82,-29.56,1,-0.021,-32.93,0
sz002286&us_chad,us_chad_保龄宝,9.83,0.30,1,0.016,-3.97,0
sh600975&us_chad,us_chad_新五丰,9.83,-25.64,1,-0.077,-24.17,0
sh601288&us_chad,us_chad_农业银行,9.83,5.43,1,-0.092,0.96,0
sh600740&us_chad,us_chad_山西焦化,9.84,-24.80,1,-0.060,-34.05,1
sz000419&us_chad,us_chad_通程控股,9.85,-25.95,1,-0.099,-33.58,0
sz002488&us_chad,us_chad_金固股份,9.86,-35.18,1,-0.093,-41.25,0
sz000736&us_chad,us_chad_中房地产,9.86,-2.20,1,0.066,-9.21,0
sz300363&us_chad,us_chad_博腾股份,9.86,-22.40,1,-0.084,-29.63,0
sz300037&us_chad,us_chad_新宙邦,9.88,-10.65,1,0.088,17.03,2
sz000993&us_chad,us_chad_闽东电力,9.88,-32.35,1,-0.094,-40.13,1
sz002480&us_chad,us_chad_新筑股份,9.89,-38.08,1,-0.094,-46.61,1
sz002133&us_chad,us_chad_广宇集团,9.89,-33.94,1,-0.079,-42.15,1
sz300119&us_chad,us_chad_瑞普生物,9.89,-9.75,1,0.026,-13.09,0
sh600354&us_chad,us_chad_敦煌种业,9.90,-29.42,1,-0.087,-31.46,0
sz300035&us_chad,us_chad_中科电气,9.90,-21.36,1,0.044,-22.73,0
sz300249&us_chad,us_chad_依米康,9.90,-26.95,1,0.093,-23.37,0
sz000951&us_chad,us_chad_中国重汽,9.91,-18.76,1,-0.080,-23.87,0
sz300095&us_chad,us_chad_华伍股份,9.92,-14.59,1,0.009,-18.27,0
sh603828&us_chad,us_chad_柯利达,9.92,-15.78,1,-0.075,-26.06,1
sz002227&us_chad,us_chad_奥 特 迅,9.93,-10.53,1,0.014,-19.62,1
sz900940&us_chad,us_chad_5:null},9.94,-15.47,1,-0.096,-17.23,0
sz002485&us_chad,us_chad_希努尔,9.94,-14.28,1,-0.011,-17.87,0
sz002326&us_chad,us_chad_永太科技,9.95,-36.33,1,-0.087,-45.68,1
sz000961&us_chad,us_chad_中南建设,9.95,-19.40,1,-0.061,-12.72,0
sz000426&us_chad,us_chad_兴业矿业,9.96,-16.97,1,0.062,-19.64,0
sh600278&us_chad,us_chad_东方创业,9.96,-21.86,1,-0.099,-29.07,0
sz300458&us_chad,us_chad_全志科技,9.97,-4.40,1,-0.028,-17.62,1
sh600135&us_chad,us_chad_乐凯胶片,9.97,-23.77,1,-0.071,-29.65,0
sz002117&us_chad,us_chad_东港股份,9.97,-10.95,1,-0.045,-21.61,1
sh600085&us_chad,us_chad_同仁堂,9.98,-9.72,1,-0.022,-14.50,0
sz300341&us_chad,us_chad_麦迪电气,9.98,-24.79,1,-0.037,-7.21,2
sh603399&us_chad,us_chad_新华龙,9.99,-30.30,1,-0.087,-36.84,0
